tree_code,area_b,area_s,area_u,eccentricity_b,eccentricity_s,eccentricity_u,ellipse_aspect_ratio_b,ellipse_aspect_ratio_s,ellipse_aspect_ratio_u,ellipse_center_0_b,ellipse_center_0_s,ellipse_center_0_u,ellipse_center_1_b,ellipse_center_1_s,ellipse_center_1_u,hu_moment_0_b,hu_moment_0_s,hu_moment_0_u,hu_moment_1_b,hu_moment_1_s,hu_moment_1_u,hu_moment_2_b,hu_moment_2_s,hu_moment_2_u,hu_moment_3_b,hu_moment_3_s,hu_moment_3_u,hu_moment_4_b,hu_moment_4_s,hu_moment_4_u,hu_moment_5_b,hu_moment_5_s,hu_moment_5_u,hu_moment_6_b,hu_moment_6_s,hu_moment_6_u,kurtMaj_b,kurtMaj_s,kurtMaj_u,kurtMin_b,kurtMin_s,kurtMin_u,lenMaj_b,lenMaj_s,lenMaj_u,lenMin_b,lenMin_s,lenMin_u,major_axis_b,major_axis_s,major_axis_u,max_ax_length_b,max_ax_length_s,max_ax_length_u,minor_axis_b,minor_axis_s,minor_axis_u,perimeter_b,perimeter_s,perimeter_u,skewMaj_b,skewMaj_s,skewMaj_u,skewMin_b,skewMin_s,skewMin_u,varMaj_b,varMaj_s,varMaj_u,varMin_b,varMin_s,varMin_u,Leaf.sequenced,Nut.sequenced,Nut.presence.in.our.lab,Year,Nuts.sampled.by.Ferrero,Leaves.sampled.by.Ferrero,Garden.number,Plant.number,Duplicates.and.low.quality,Nut.weight,Nut.roundness.index,Shell.thickness.A,Kernel.roundness.index,Leaf.out.2015,Leaf.out.2016,Number.of.suckers,Vigor,Habit,Involucre.length.nut.length,Nut.cluster,Nut.shape,Nut.cross.section,Nut.shape.apex,Nut.apex.prominence,Size.pistil.scar,Nut.color,Size.basal.scar,Curvature.basal.scar,Nut.stripes,Shell.thickness.B.categories,Kernel.blanching.categories,Paste.protein.percentage,Paste.sugar.percentage,Paste.fat.percentage,Hexanal_D,Heptanal_M,Heptanal_D,Octanal_M,Octanal_D,Nonanal_M,Heptenal_2_M,Heptenal_2_D,Octenal_2_M,Filbertone_M,Filbertone_D,Benzaldehyde_M,furan_2_acetyl_M,phenylacetaldehyde_M,pyr2M_D,pyr25DM_M,pyr25DM_D,pyr2E_M,pyr26DM_M,pyr2E36DM_M,pyr235TRI_M,pyr2E6M_M,pyr2E5M_M,Pentanol_D,Pentanol_T,Hexanol_M,Hexanol_D,Heptanol_M,Octanol_M,Nut.average.size,Nut.perimeter,Nut.maximum.caliber,Nut.minimum.caliber,Nut.circularity
TU_TR18,79314.25,89473.0,84620.0,0.5192190871117793,0.415546862152386,0.4074452097300145,1.170821076997886,1.1090996232320294,1.1002994421555536,1080.3822631835938,1641.183090209961,2324.7521362304688,231.33058929443354,828.1190032958984,224.2389984130859,0.16208788345632208,0.16134345279455395,0.16113463286754232,0.00066204003402755,0.00035823779219513693,0.0003274096397882,7.15371596932969e-05,4.305136616209704e-05,8.752757746115412e-05,3.4680681158952195e-07,3.2162953744566524e-07,3.433564508158845e-07,1.0446600247984736e-12,1.7852845461526463e-12,5.323266054671201e-13,3.3509330706395715e-09,8.898414782075971e-11,8.182810249071552e-10,9.067060746425793e-13,7.902941100690145e-13,-1.7611839527752314e-12,-1.000929555917615,-0.9510020463733054,-0.9765693731619145,-1.001337142958946,-0.959972831892231,-0.978124948116087,346.7084966131498,371.0112750466948,351.66980158619367,292.5214370710702,329.1678849530519,316.2571565238441,346.3242492675781,358.1278533935547,344.9375915527344,321.13941452199697,374.46763760502154,320.82598870563,295.7472839355469,323.20235443115234,314.0446319580078,1073.694037258625,1154.5087905824184,1099.4722123742104,-0.06904455589662885,0.026521793691754524,-0.07857192762078224,-0.029410194674153,-0.0007148290297815524,0.06588416480495105,7486.039640562755,7988.795163738117,7554.526854581877,5443.026509336721,6522.383867510874,6152.529211102657,1.0,0.0,1.0,2022.0,,1.0,6.0,1.0,0.0,1.88,0.92,1.238,0.85,,,,,,,,,,,,,,,,,3.0,9.0,11.05,3.72,72.39,2.338399,0.6720381,0.1416102,0.2044803,0.045779162,0.4327657,0.2246231,,,1.1786608,1.0986998,0.2557529,0.076298605,,0.5536227,1.125557,0.26796068,0.1416102,0.10254532,,0.1196362,0.1800647,,1.0022584,0.062259659,0.3796618,0.042727217,0.06042849,,149.505,49.96,15.105,13.153,0.75269793
TU_TR19,,85997.75,85323.625,,0.43947019851990005,0.5207608391885017,,1.1233009133989598,1.1727585961774052,,1642.6453399658203,1645.40283203125,,817.2973022460938,291.45706939697266,,0.16181450205549186,0.1622557803719707,,0.00041029243012163745,0.000711361434306875,,0.00010031913861808661,7.600893727839291e-05,,9.134260284140098e-07,4.748292578610263e-07,,1.6191407481415222e-11,1.310106728216891e-12,,2.0644768907968384e-08,6.748204481261994e-10,,1.0111321791952078e-12,-8.308118353283373e-13,,-0.9427798815463901,-0.9704189593454589,,-0.9535111767130091,-0.964037029511881,,366.00259680143955,363.9430143986815,,320.8210491921551,310.99305705450746,,352.8184814453125,358.01812744140625,,356.10495930130696,329.9659109962846,,314.9985885620117,305.4254837036133,,1121.0260351002216,1112.909026414156,,-0.041441568842692456,0.011273115880025174,,-0.024102370602791325,-0.026878514967944328,,7779.6904336068355,8085.797202994556,,6203.623145104118,5832.896744680975,1.0,0.0,1.0,2022.0,,1.0,7.0,1.0,0.0,1.78,0.69,1.765,0.63,,,,,,,,,,,,,,,,,5.0,3.0,14.39,4.76,67.88,3.270463,1.1072453,0.42849295,0.4498566,0.08240249,0.5841421,0.4138436,0.057376548,0.060428492,1.0919856,0.8643105,0.2172984,0.059818105,,0.17274,0.8142586,0.10986999,0.08240249,,,0.1501557,0.128792,,1.5430629,0.121467373,0.9180247,0.161142645,0.12818165,,141.853,47.413,14.602,12.88,0.792964085
TU_TR2,58646.25,62733.625,67264.75,0.4992052792775568,0.4769986054920575,0.5507918739705295,1.1978118408225484,1.1435838927913364,1.2032061554300504,2371.87060546875,1745.9845886230469,1239.8035583496094,269.4618606567383,859.3773803710938,325.82008361816406,0.1634259860676066,0.16143457570884423,0.16229763438399902,0.0011668968852068,0.000449161974695725,0.00091142403941295,5.6721912517115406e-05,5.986021693527813e-05,1.7794366011850073e-05,4.376754522508245e-07,6.770064964363937e-07,1.6118878312073211e-07,2.1274520479848274e-12,6.722112857963097e-12,-2.193846089004507e-14,1.8899991885632283e-08,1.3390565685475489e-08,-9.560032498369017e-10,2.961445087505175e-13,-3.006561626965007e-13,1.5741043237221838e-13,-1.0035346432054055,-0.9684632983992473,-1.0047417601990225,-1.0057593246991128,-0.9763452676475736,-1.003394610121773,301.4099870901963,310.39927680822746,321.903812793115,250.83897188808083,269.44980519343596,267.4840994149197,299.511962890625,302.6450653076172,320.43101501464844,302.81020844032855,307.32739118612244,321.2553501500014,251.53031158447266,265.1542091369629,265.4861297607422,924.0544277429581,971.1983489692211,987.4392040371895,-0.07507656485239375,-0.040220291832146926,0.014515065140742899,0.00572121945154095,0.005131401017618626,0.04116424030620365,5672.905821370751,5726.3340759352495,6534.705958072169,3975.1748826078706,4463.392489721,4461.388438961856,1.0,0.0,1.0,2022.0,,1.0,2.0,1.0,0.5,2.15,0.85,1.403,0.77,,,,,,,,,,,,,,,,,3.0,7.0,15.49,3.81,68.43,2.49588,0.8246353,0.24476592,0.2850516,0.057376549,0.4468046,0.2642984,,,1.1481413,1.0297259,0.2172984,0.070805103,,0.6757004,1.2293231,0.28444118,0.18311664,0.12512971,,0.1422206,0.194714,,1.3984008,0.098272598,0.579259,0.075077825,0.08972716,,141.592,48.2,14.325,13.001,0.765869023
TU_TR20,75402.25,79562.375,72881.25,0.45613605167011884,0.35441976108131973,0.48885921947173905,1.131573486715711,1.0770940085734542,1.1467778575135288,2332.239501953125,1793.4537200927734,1228.6738891601562,223.17450714111328,754.6814422607422,235.57782745361328,0.16116248352685894,0.1611572872285984,0.1616743364587557,0.00045691474999035,0.0001610298798563926,0.0005251809186284,4.106274377819673e-05,7.427600497079739e-05,7.002397166547215e-05,1.402165418123136e-07,3.919058826688557e-07,3.9565957186801296e-07,4.46530154406983e-16,2.2184849249533294e-12,1.2057444280725204e-12,9.615126615741638e-10,9.421331883680755e-10,4.389564237793505e-09,-8.21950491321911e-14,2.7421225635330108e-12,-5.333077292775326e-13,-0.986833733943263,-0.9466703052237331,-0.9898190147820216,-0.9859190434005434,-0.970243308281594,-0.9849583234558346,333.36611888182586,341.6660261454535,328.076931687058,294.4381865708508,314.5082462937517,290.045963549218,329.4820861816406,333.23976135253906,326.6081848144531,314.85532857522657,341.34418272445777,331.09666262286606,292.22998046875,309.3756332397461,284.6197814941406,1066.3508919477465,1075.3856849372387,1034.5519031882286,-0.02081243659900315,-0.062309706236548024,0.0580901590422619,0.05517103288751935,0.014778866460742252,0.05568119707562585,6837.95979047293,6903.020538180784,6769.967620132399,5379.05256824714,5986.587331655958,5087.061189704344,1.0,0.0,1.0,2022.0,,1.0,9.0,1.0,0.5,2.21,0.9,1.972,0.91,,,,,,,,,,,,,,,,,5.0,5.0,14.26,4.05,67.76,2.729048,0.8118171,0.20936336,0.2624672,0.056766159,0.3991943,0.2789477,,,1.3294268,1.4881279,0.2325581,0.078129765,,0.6018433,1.2311542,0.26551914,0.17212964,0.112311543,,0.1348959,0.2002075,,1.3947384,0.11658426,0.7965574,0.131843985,0.08545443,,148.375,49.332,14.769,13.309,0.766148843
TU_TR21,85397.75,88061.75,83179.0,0.584160681958954,0.46149784708193975,0.4377612437408904,1.2377413614464126,1.1478314901966493,1.1126091018627804,2368.9539794921875,1739.3796691894531,1194.6282958984375,306.66123962402344,844.1284484863281,315.08604431152344,0.16320423297020936,0.16233645701454888,0.1612943647296305,0.0012163551365785,0.000643140115239425,0.0002986569520111,1.6456774220192422e-05,9.814654247842637e-05,9.242313220833267e-05,1.83361449439531e-07,5.750411428587737e-07,1.0628820367794606e-07,1.6450297853417512e-13,4.597160775514708e-12,-3.283051430651662e-13,3.493890740076949e-09,-5.871131095207308e-10,-1.2827780447149516e-09,-5.6747848558699207e-14,4.232604271700853e-12,-1.5501694697617506e-14,-0.9989488115161155,-0.9669414235987773,-0.9802810971066473,-0.9972422735375128,-0.9679075815346444,-0.9805460808135795,365.85032846605134,365.3700555061212,349.87506871771615,300.0819942062808,321.7178521361518,312.68462153243206,365.6481170654297,360.6670684814453,345.0767517089844,340.7207845808724,363.62714004978517,324.218513366397,296.5747833251953,314.75582122802734,310.2946472167969,1108.6645997166634,1137.6412599384785,1099.999124467373,-0.0006738443531231,-0.026065597634401652,-0.03966714456751455,-0.02621776784015735,-0.0246019988496204,-0.05664113789920875,8413.193383547456,8182.780698467324,7451.32360492896,5581.105264156058,6196.862550692879,6035.664849243811,1.0,0.0,1.0,2022.0,,1.0,10.0,1.0,0.0,2.0,0.84,1.453,0.75,,,,,,,,,,,,,,,,,3.0,5.0,13.89,3.31,70.26,2.687542,0.9918818,0.39492155,0.3412073,0.068973935,0.5414149,0.2972593,0.048831106,0.064701215,1.1908686,1.3257644,0.285662,0.07568821,,0.806934,1.210401,0.28810353,0.20142831,0.099493378,,0.1147531,0.1861686,,1.4399072,0.115973875,0.7538302,0.11963621,0.10437649,,143.938,47.669,15.07,12.297,0.796000325
TU_TR22,75012.75,96298.5,74555.0,0.5995454232299551,0.488900041385256,0.52473154262941,1.2544332895824895,1.1536786982494793,1.1786826920865248,1010.9489135742188,1615.2762756347656,2278.987060546875,225.61102294921875,797.1521911621094,225.49398040771484,0.16401223437999318,0.1616762677164882,0.16238768448942564,0.001505933174624,0.0005125299914312249,0.00083562931762405,1.097578879754437e-05,4.838160171072827e-05,5.559450725510322e-05,1.405259054449512e-07,4.864356277101547e-07,4.044311763777572e-07,4.08467635360332e-14,2.4470807388706182e-12,1.542322845138833e-12,2.3099891239418953e-10,1.1035680599449618e-08,7.954961628822556e-09,3.871587759235807e-15,4.352871486009417e-13,-8.222796373946589e-13,-1.0081123555396534,-0.9432846567334929,-0.9935155345048026,-1.0070563225705955,-0.9561102928295941,-0.9916638582899271,349.1661845239936,393.9492686157351,339.7101851065054,273.6223200936174,332.2272329173034,284.63637216339185,347.4027862548828,376.8395538330078,336.5595703125,324.54992499055123,396.2128842804909,327.97273947558153,276.65110778808594,326.60691833496094,285.73065185546875,1038.096059203148,1207.2808693945408,1036.4011448025703,0.025765593005201648,4.7910905543076254e-05,0.07227805981200394,0.00632123295748635,-0.015510821130927024,-0.02285764752583325,7648.068127455343,8895.265524110175,7151.521275812067,4736.982276687014,6760.459540994355,5025.010996686636,1.0,0.0,1.0,2022.0,,1.0,14.0,1.0,0.0,2.0,0.82,1.355,0.8,,,,,,,,,,,,,,,,,3.0,7.0,12.6,5.41,65.42,1.607154,0.5737655,0.12635049,0.1464933,0.061649272,0.3851553,0.150766,,0.055545382,1.1279985,2.5770614,0.8221937,0.134895928,0.10132454,1.9038026,1.8702314,1.0932064,0.44619422,0.368674825,0.114753098,0.4199475,0.4901422,0.199597145,0.8899469,0.060428492,0.4052982,0.046999939,0.09338949,,152.93,51.321,16.796,12.517,0.729646212
TU_TR24,69970.25,90742.375,93639.25,0.527120056746635,0.3424847739371435,0.5064988188851036,1.177825683996911,1.0760806706515116,1.1729946470610617,893.4722290039062,1478.6103057861328,2140.3388061523438,308.2657165527344,936.1722412109375,294.3993835449219,0.1616781285334546,0.16149709470011395,0.16202510899749975,0.00074473387286495,0.0002594571843096358,0.00075443614311115,1.1692596864306725e-05,0.0001040284366353928,3.564719173583995e-05,5.029729972906688e-08,2.0806239963798653e-07,1.6783859876027173e-07,-7.114140850641096e-14,5.418691937699452e-13,2.467366015009007e-13,-1.2193179290920474e-09,-1.5021788914872655e-10,3.941430879440985e-09,9.708978984918552e-15,5.968872381475192e-13,-1.986657709039032e-14,-1.001467341877802,-0.9754208860799949,-1.0019017459042363,-1.0003281340946057,-0.9700547186399638,-1.001126360018437,326.7540312821649,363.31600745056784,377.0610125364194,276.56761017928295,335.94955818839435,321.71292275488247,324.46051025390625,355.8214797973633,374.6605987548828,292.22167181440443,355.5042354088118,361.4056068681582,275.65733337402344,331.50111389160156,318.5625762939453,997.7823499441147,1172.8059940040112,1166.6057258844376,-0.00572831351407585,0.028328472582626354,0.03200904536971995,0.02189314776803035,0.019049359971335174,0.03423047935427855,6634.790289416927,7955.107110293891,8905.419620640943,4744.163206316598,6774.38238125333,6365.7660198667945,1.0,0.0,1.0,2022.0,,1.0,16.0,1.0,0.0,1.97,0.871,1.245,,,,,,,,,,,,,,,,,,3.0,5.0,11.19,2.89,72.98,2.494659,0.7904535,0.26857106,0.2581945,0.060428495,0.4400903,0.3161814,0.059207717,0.06592199,0.7874015,0.9039858,0.3064152,0.115363487,,1.1426478,1.306232,0.44924616,0.2502594,0.1580907,0.058597327,0.1910517,0.2465971,,1.3221021,0.10193493,0.6677654,0.095220655,0.11292193,,182.82,55.522,16.542,14.64,0.745252369
TU_TR25,108811.5,85647.875,85221.25,0.5840046256140521,0.32325973625099513,0.45289243415324976,1.23285324080475,1.0646319624630234,1.128570419431582,939.0161437988281,1688.880126953125,2435.6368408203125,242.41258239746094,839.7673187255859,269.18756103515625,0.16335453575416245,0.16079403504356674,0.1608947763578546,0.0012428605987634999,0.00012602209092406317,0.0004390308476197,2.5820928809019e-05,7.261921807651654e-05,2.1012169002100944e-05,2.675106512847248e-07,5.6424726443270476e-08,1.6664239379426986e-08,1.3649798340488867e-13,5.387462505980278e-14,-4.796236292472185e-15,1.7948196035913098e-09,2.590446136948083e-10,-3.255259644443838e-10,-3.0209838452471805e-14,1.695901981601853e-14,-2.8845059143842735e-15,-1.0112982558440324,-0.9671288641711399,-1.0200798628290149,-1.0078831893586404,-0.958636105266749,-1.0188684129441286,417.4894032519785,347.1946461988958,349.93109841270245,332.52334526265116,332.5014090704806,306.86683276607096,414.04583740234375,342.7530746459961,350.3983917236328,392.4036399786609,354.167640188562,337.28168767647446,336.0873565673828,321.9970169067383,311.0215606689453,1253.9402486085892,1125.5425373613834,1104.3803287744522,0.032597612993945146,-0.007646414147650651,-0.02951337056535235,0.0184073469929403,-0.06311609415554757,0.025861786971903403,10837.620273491633,7349.474958232415,7740.725219839017,7018.694967453097,6496.8274710960195,6044.966063360006,1.0,0.0,1.0,2022.0,,1.0,17.0,1.0,0.0,1.76,0.73,0.982,0.69,,,,,,,,,,,,,,,,,3.0,3.0,12.44,4.29,70.98,1.973387,0.8307391,0.2453763,0.2130257,0.057376548,0.4193371,0.1092596,,,1.3813099,2.2682048,0.3424281,0.09705182,0.051883049,0.9161936,1.4771409,0.4480254,0.26246718,0.169077705,0.07202588,0.2398828,0.3064152,0.13428554,1.3404137,0.100103765,0.7422328,0.12818165,0.1312336,0.054934993,192.89,57.119,17.502,14.566,0.742947946
TU_TR26,88792.75,100489.0,88042.0,0.5359660591767461,0.34832701438431035,0.5343993262825415,1.1874853874058253,1.0858548480530508,1.184803451611364,1248.9354248046875,1797.646240234375,2365.0849609375,267.18861389160156,843.5365447998047,230.1399383544922,0.1620701329043565,0.16148247027913376,0.16190036586633494,0.00070235034613745,0.00028677319594504793,0.00074441376904235,7.158201627160145e-05,0.0001112710842201882,3.6814878427910595e-05,5.281089452892799e-07,3.7528374700344896e-07,2.9472326106945724e-07,3.918491484535575e-12,1.534639619153426e-12,4.299936315770874e-13,1.041681942410388e-08,5.507828833045399e-09,3.6518483428671552e-09,1.0087314086475615e-12,5.394710012381327e-13,-3.728203829697743e-13,-0.9860434150959714,-0.9895358105516278,-0.9945511726931934,-0.9839274305863568,-0.9820671360983091,-0.9914232563843818,366.7994349567753,377.5183261016358,366.9422595815962,313.789944770467,350.6653010359835,309.9923693613838,367.1366882324219,375.44889068603516,364.4741668701172,330.46836727693574,380.4882589227689,334.62899322715384,309.5335388183594,346.6842727661133,307.6380157470703,1128.7356670498848,1315.0296038985252,1123.4427742958069,0.0589804498275623,0.05729514036865682,-0.0501383354086873,-0.020242987162241547,0.020651435997866948,-0.01855402582467135,8399.832246049877,8852.384473449181,8363.715430111295,6064.300319438539,7460.682514410396,5967.330386782805,1.0,0.0,1.0,2022.0,,1.0,18.0,1.0,0.0,1.92,0.91,1.839,0.93,,,,,,,,,,,,,,,,,5.0,5.0,15.7,4.92,65.14,2.092413,0.6872978,0.17335042,0.1733504,0.06592199,0.2722334,0.1672465,,,1.4478422,2.4201915,0.7495574,0.090337545,0.073857048,0.9522065,1.7145822,0.60123297,0.27406457,0.21424648,0.076908992,0.252701,0.3582982,0.136116705,1.2793749,0.094610268,0.7928951,0.15442837,0.09888299,,183.673,53.962,16.715,14.802,0.792645701
TU_TR27,95774.25,98762.5,94086.25,0.3865119588929353,0.3427413186498621,0.4672735194210955,1.0866751112409203,1.0735271286248824,1.139720018325213,1252.6957702636719,1813.0004425048828,2315.013427734375,215.6278457641602,743.5914306640625,230.07864379882812,0.1600593006714191,0.16075893909529826,0.16101652041984654,0.00022054286501780001,0.0001833131109060966,0.0005112627175824,9.682330377233242e-06,8.290895736777135e-05,2.4124530076292428e-05,1.596772683581681e-08,2.1659602081792462e-07,6.488546875123097e-08,5.4925859221106245e-15,-1.353823571263377e-13,-5.5824054015595646e-15,8.790778438516428e-11,-1.6978118048175329e-09,-6.348530693593044e-10,-2.923548621270946e-15,1.188372702294811e-12,-3.8547221418902665e-14,-0.991058640803759,-0.9951317050465753,-0.9891507354913871,-0.9907161164832318,-0.9934249985223932,-0.9893221137854351,371.01391262601646,370.46837948625307,372.80431555896257,334.64346350990496,347.64580564530513,328.0805829232405,364.5669708251953,370.21575927734375,369.90858459472656,343.64591369120143,373.6394862400462,342.06639217642925,335.7091522216797,345.09069061279297,325.2988586425781,1167.3630853891373,1199.3103059232235,1165.3630846142769,-0.0025263070631951993,0.031709353817854474,0.017831990766682,0.015924937478101402,0.03463161416756295,-0.043114984440425455,8394.320599660881,8570.450672108582,8591.647955991817,7013.808459862434,7387.624943090322,6633.102597090514,1.0,0.0,1.0,2022.0,,1.0,19.0,1.0,0.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.262,45.403,13.971,11.131,0.690438485
TU_TR29,89161.5,81379.75,90225.0,0.6001714287063549,0.40367986516554466,0.4861358511882224,1.2561532503346222,1.125141518839391,1.1472292594815223,985.5570678710938,1622.0167999267578,2275.4600219726562,218.15277862548828,781.3382110595703,226.81895446777344,0.163842799147491,0.16164806232094384,0.16158026283036941,0.0013733660404936,0.0004995328926032884,0.00052457434630685,4.1172090590109326e-05,6.730111753211129e-05,7.570019076767302e-05,3.8972233824028735e-07,1.1776854884977738e-06,3.1679312042008097e-07,-1.186246946364086e-12,2.2988201858533173e-11,6.537017377588695e-13,-1.1995479482595503e-08,2.767051346656145e-08,6.246320456782824e-11,-4.734879533613559e-14,1.0069243388621257e-11,-7.041814011509342e-13,-0.98678782659863,-0.9752434821253221,-0.9761012143229157,-0.988914720426945,-0.9812536893829178,-0.9770283740953549,381.7471439241998,345.828135455008,368.297246695986,302.78781405625625,306.26513084205857,319.4038546407777,377.8986511230469,339.2459030151367,363.13999938964844,368.4002211489335,349.9281670063835,346.8512149411048,301.8614501953125,305.0889778137207,316.05149841308594,1133.4133377671242,1099.6204437315464,1133.0996289253235,0.0145931562536039,-0.06677477434827017,-0.059062972703379346,0.007190310304262898,0.03281237862267172,-0.008952059663909998,8922.120610237696,7235.135671799545,8374.748718391233,5748.07969339107,5964.357965407049,6285.502557319922,1.0,0.0,1.0,2022.0,,1.0,21.0,1.0,0.0,2.46,0.87,,,,,,,,,,,,,,,,,,,,,16.1,3.13,65.23,2.705243,0.8740768,0.25514253,0.2765061,0.062259659,0.5273759,0.3424281,0.050662272,,1.1725569,1.1456998,0.3875969,0.073857048,,0.6518952,1.306232,0.33083073,0.18983092,0.100714155,0.059818104,0.1300128,0.2014283,,1.5082707,0.120246595,0.56522,0.070194712,0.08545443,,146.536,48.195,16.064,12.314,0.792775513
TU_TR3,94224.0,90320.0,95904.75,0.5337872082314894,0.3928535545215438,0.44814050262410626,1.1885187963458148,1.0885740535889197,1.1191582964235691,737.3078308105469,1256.2351379394531,1814.3497314453125,375.02903747558594,975.2943572998047,431.0473327636719,0.16189129360470775,0.16133776027468444,0.1603532316848592,0.0008176244046189,0.00027299204694750004,0.00031424311935415,1.6876385289090216e-05,9.403650377882201e-05,1.770841898119797e-05,1.531719899756845e-07,1.4878054032639344e-07,6.365507819645881e-08,1.225798115935033e-13,-5.439865005020474e-13,4.222972786733954e-14,7.752552978186918e-10,-1.3260581223917549e-09,5.572786527140103e-10,-3.6226508088061435e-13,3.1215771072057986e-13,-4.792297406208954e-14,-0.9987991671865526,-0.9819555915952591,-0.9931291277218963,-0.9981054090946244,-0.9589541677784539,-0.9921877540068718,378.0637511515143,360.6544663886713,371.39211269845157,319.1383791663508,335.97034513889827,333.6238652228634,378.0411834716797,356.0148391723633,369.7452850341797,352.4428218021867,344.8505966989434,339.21655871761715,318.4197082519531,327.0815887451172,330.4002380371094,1160.3422682881355,1157.046849489212,1172.8483657836914,0.008186183503125949,-0.059792999151090646,0.02066707276299215,-0.03211154718676945,-0.0802492630217155,0.01761766805826235,8970.50908265268,8044.928594007282,8576.410769930773,6361.381291709794,6599.119690494306,6881.756672564503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TU_TR30,114955.75,93004.25,106323.75,0.5115594675878548,0.40946543644375644,0.5848280517020024,1.1640225235511568,1.0966265340666124,1.2354031760112645,2339.8131103515625,1275.9152221679688,1805.0130920410156,275.4210968017578,778.5982666015625,503.29891204833984,0.161198342406835,0.16102858354496635,0.16317114359917373,0.00058290797278405,0.00025705895097675,0.001192577333006075,1.4630271735367664e-05,4.659478592948107e-05,2.6371132576766983e-05,7.858022850069981e-08,2.476747244942457e-08,3.4716817303870993e-07,-7.328374615420419e-14,2.193603291049925e-14,2.4611024381814598e-12,-1.0547158730917632e-09,-3.416118921072198e-11,1.1080013640124879e-08,-3.775610595305939e-15,2.054732746945642e-14,7.847968203603974e-13,-1.0067699906783212,-1.0163698896477102,-1.0038051994726653,-1.0038488875144187,-1.0012177918801555,-1.001271975523238,413.3181228701402,363.06483567556813,411.11316224001155,358.2825906993878,334.7510839120995,332.3774969219722,412.9541320800781,362.90000915527344,409.8957748413086,380.11643335765683,359.3805244949134,383.6499292040918,354.7801208496094,330.9277038574219,331.74434661865234,1324.2158966064453,1166.772244811058,1240.8189284801483,0.00928389824590455,0.01163101938955775,0.0022033424948022483,0.02876062989274625,-0.0543183786337707,0.0005614053524158,10693.666165122031,8252.70989837583,10556.27797478612,7925.843928292026,6801.423244111458,6879.426331009592,1.0,0.0,1.0,2022.0,,1.0,22.0,1.0,0.0,2.03,1.04,1.535,1.5,,,,,,,,,,,,,,,,,3.0,3.0,15.65,3.0,68.11,3.337606,1.2812061,0.78373923,0.6195447,0.15992187,0.6055057,0.3357138,0.047610327,0.065311605,0.7831288,0.7239211,0.2704022,0.07874016,,0.7574925,1.3159983,0.3540255,0.22096075,0.14466215,,0.1403894,0.2295062,,1.6865043,0.17640237,0.9131417,0.181285475,0.20264909,0.06287005,125.114,43.815,14.163,11.728,0.81897405
TU_TR31,91740.0,107486.625,91186.75,0.5273662310328244,0.45576887554421247,0.5266099881720517,1.1783188537670473,1.1455725939617238,1.1763456459250947,890.8854675292969,1479.509750366211,2168.5099487304688,307.59669494628906,906.1907806396484,251.36969757080078,0.16161791225609612,0.16224911336408776,0.1615038700549209,0.0007264480148825999,0.0004840243506620421,0.0007130180602933,1.7892730907095933e-05,0.00013792707644132499,8.477323340669396e-06,1.0631047127654819e-07,1.7602794414967314e-06,5.1210080176769045e-08,-7.148671003901655e-15,4.631465680979251e-11,1.989480809727986e-14,-4.23977005491445e-11,5.728378401095877e-08,7.15781636103939e-10,1.3470595542755513e-13,9.616943563334969e-12,1.9869963310562515e-14,-1.0021560600863024,-0.930486594149786,-1.007874843175066,-1.001769839517201,-0.9502354197464142,-1.0070685588437245,372.79941662292015,410.03258731759973,372.1634904350394,313.29859474149447,359.0913793725037,311.2391284192271,371.5177307128906,400.42459869384766,370.14801025390625,337.5914727056985,411.8316688473658,340.9577692353712,315.2688903808594,350.6647491455078,314.6570587158203,1147.170697569847,1276.161331743002,1140.978308558464,-0.0005047101222154012,0.11247850082615699,-0.0261354466518159,-0.006411225647359799,0.027020636897568926,-0.0025697917889624,8688.420894439678,9719.498784036074,8621.60061018336,6217.074873117117,7809.828558946277,6182.740665550846,1.0,0.0,1.0,2022.0,,1.0,5.0,2.0,0.0,2.16,,,,,,,,,,,,,,,,,,,,,,14.22,2.89,69.65,1.746933,0.689129,0.16114265,0.2044803,0.057986938,0.601233,0.2038699,,,1.1957517,1.5656474,0.3717268,0.086064825,0.052493438,0.7098822,1.311115,0.35707745,0.2124153,0.112311542,,0.150766,0.2514802,,1.0822194,0.063480435,0.3650125,,0.08240249,,158.827,61.216,17.242,12.614,0.532603848
